Wavelength(nm), SC photons / PD electrons
990.0, 0.7210390626849502
992.0, 0.8022270789964682
994.0, 0.7505210050323124
996.0, 0.8392895639480416
998.0, 0.7785947083799563
1000.0, 0.8370838328966189
1002.0, 0.7940373978719357
1004.0, 0.8228892400821096
1006.0, 0.8217143340272254
1008.0, 0.8400551635071658
1010.0, 0.8342515245416411
1012.0, 0.8556077970028383
1014.0, 0.83183353399218
1016.0, 0.9609154387107754
1018.0, 0.8767271305543305
1020.0, 0.9002077059346286
1022.0, 0.8532357942096392
1024.0, 0.9504712115480516
1026.0, 0.9507759594561209
1028.0, 0.9937951841449163
1030.0, 0.9778703688426074
1032.0, 1.0318071626664964
1034.0, 1.0173307044853634
1036.0, 1.1446583128247567
1038.0, 1.1609422833331209
1040.0, 1.21943606896103
1042.0, 1.2824328737241486
1044.0, 1.5559525484732784
1046.0, 1.4813085474339254
1048.0, 1.48897312571742
