Wavelength(nm), SC photons / PD photons
734.0, 0.33298799250754424
736.0, 0.3367139059666923
738.0, 0.3037176069052903
740.0, 0.3246346427209324
742.0, 0.3307586871045552
744.0, 0.33174066980418254
746.0, 0.29808531348156353
748.0, 0.3524742313547869
750.0, 0.3544642671736663
752.0, 0.34839780817753885
754.0, 0.3489616718957573
756.0, 0.32867700534473687
758.0, 0.3842670701148541
760.0, 0.34239375699286306
762.0, 0.3660398748258861
764.0, 0.3618929334198382
766.0, 0.36087050557810596
768.0, 0.3472294972009671
770.0, 0.37771996411834974
772.0, 0.37161076852343505
774.0, 0.38006318278305184
776.0, 0.40634414341432534
778.0, 0.37556231390068584
780.0, 0.3774109917836895
782.0, 0.3689818688639523
784.0, 0.3828469942372144
786.0, 0.41646765443703193
788.0, 0.3899162927575183
790.0, 0.3886020369591288
792.0, 0.3940071736197895
794.0, 0.3847461631432514
796.0, 0.38841748335715715
798.0, 0.3641953016941537
800.0, 0.3841664061503755
802.0, 0.39640492638140573
804.0, 0.38977816738473764
806.0, 0.38793764462847047
808.0, 0.39062420345203136
810.0, 0.38958893954784285
812.0, 0.42489190937018
814.0, 0.39452137720742836
816.0, 0.4220408855781756
818.0, 0.38078255613556106
822.0, 0.36180969783579975
824.0, 0.3760506243142165
826.0, 0.37971540040504453
828.0, 0.3744940572530212
830.0, 0.38931924431877507
832.0, 0.3720536437617688
834.0, 0.39680110099189503
836.0, 0.3864390385821959
838.0, 0.3784201296659092
840.0, 0.41501444282300615
842.0, 0.42188533354689495
844.0, 0.39226548008726697
846.0, 0.38697353733222584
848.0, 0.43732458031176785
850.0, 0.6254713294590305
852.0, 0.8006071152978542
854.0, 1.0600273294500415
856.0, 1.2673382741154464
858.0, 1.1492473974174295
860.0, 0.8273139385631084
862.0, 0.5859406343808314
864.0, 0.4521917147855093
866.0, 0.4427836036949666
868.0, 0.44442479457729045
870.0, 0.4320386778600889
872.0, 0.4229159291950378
874.0, 0.42990986357582645
876.0, 0.4406124737876491
878.0, 0.447174403124377
880.0, 0.4374362372776283
882.0, 0.4196507403749829
884.0, 0.4345027666217277
886.0, 0.43977610258642114
888.0, 0.4197023281757125
890.0, 0.4407254138076393
892.0, 0.4156505949447179
894.0, 0.4709760384306273
896.0, 0.440522402949091
898.0, 0.45129070853588565
900.0, 0.4350433548461966
902.0, 0.4617103501653989
904.0, 0.4443412184096667
906.0, 0.4564740135815305
908.0, 0.43915272690331997
910.0, 0.46071622635523773
912.0, 0.46552863607421174
914.0, 0.47100825544746433
916.0, 0.48644954081198805
918.0, 0.43939873537944224
920.0, 0.4617269361850978
922.0, 0.47522958267714466
924.0, 0.4382155292262399
926.0, 0.4724969008444011
928.0, 0.4658262837384588
930.0, 0.4528040656129755
932.0, 0.49384710289952527
934.0, 0.47447724363272076
936.0, 0.46743295257252154
938.0, 0.4968643114190168
940.0, 0.46168260448077836
942.0, 0.5190918426795874
944.0, 0.503484407931384
946.0, 0.49539349086531653
948.0, 0.5269648623407198
950.0, 0.5448875065576724
952.0, 0.5067714496904602
954.0, 0.5105426460689363
956.0, 0.5114933993994053
958.0, 0.5228349242204673
960.0, 0.5077137303124822
962.0, 0.5345281219125823
964.0, 0.538482690179496
966.0, 0.518743879439727
968.0, 0.547805586185308
970.0, 0.5574277043232658
972.0, 0.5348072233725625
974.0, 0.5263246435244819
976.0, 0.6338845079211944
978.0, 0.5312212851575596
980.0, 0.5305048129560236
982.0, 0.5578608407879474
984.0, 0.5142364132945422
986.0, 0.6278622946025555
988.0, 0.5361312359355063
990.0, 0.5716018742233892
992.0, 0.6329011970830013
994.0, 0.5892438154377336
996.0, 0.6557334222288577
998.0, 0.605340725849646
1000.0, 0.6476194434965898
1002.0, 0.6095905703514364
1004.0, 0.6268432099041061
1006.0, 0.6210579943216147
1008.0, 0.6299207627417688
1010.0, 0.6206040344920273
1012.0, 0.6285869387539843
1014.0, 0.6034362587896244
1016.0, 0.688199056252769
1018.0, 0.6198049029908487
1020.0, 0.6280884137307744
1022.0, 0.5855321034905838
1024.0, 0.6413615831831657
1026.0, 0.6306655115195495
1028.0, 0.6478059050997433
1030.0, 0.6262129279843064
1032.0, 0.6449676469363042
1034.0, 0.6203545357632207
1036.0, 0.6804851271740531
1038.0, 0.672404551476256
1040.0, 0.6876273992034404
1042.0, 0.700875888422681
1044.0, 0.8233344448824078
1046.0, 0.758107410627032
1048.0, 0.7361678207679866
