Wavelength(nm), SC charge (e-), PD charge (e-)
876.0, 0.0024958100369230764, 8.915577142857146e-07
877.0, 0.002485669342438563, 8.850072159090891e-07
878.0, 0.0024783188641650674, 8.863374142857148e-07
879.0, 0.0024860474418234163, 8.839807000000002e-07
880.0, 0.002484484637055449, 8.875559857142857e-07
881.0, 0.0024970715571590906, 8.844984835164829e-07
882.0, 0.002480930318372093, 8.825864749999997e-07
883.0, 0.002483098381538461, 8.792879047619052e-07
884.0, 0.0024828178678787875, 8.771223321428567e-07
885.0, 0.002482064781904761, 8.739993750000008e-07
886.0, 0.002493388633592814, 8.842208571428571e-07
887.0, 0.0024946502072826088, 8.834284071428568e-07
888.0, 0.0024892404392395434, 8.767848333333339e-07
889.0, 0.002499530081538461, 8.851394285714284e-07
890.0, 0.002491288365875706, 8.804926999999994e-07
891.0, 0.0024958862786692015, 8.852043392857154e-07
892.0, 0.0024911295458715592, 8.868127142857143e-07
893.0, 0.0025057071892734223, 8.878164285714271e-07
894.0, 0.002502675568916519, 8.922325714285718e-07
895.0, 0.002498374114559505, 8.885225839285717e-07
896.0, 0.002511475868424909, 8.849130714285702e-07
897.0, 0.002498162779672447, 8.85200571428571e-07
898.0, 0.0024990766613102117, 8.883353636363615e-07
899.0, 0.0024937433731406547, 8.852757380952379e-07
900.0, 0.0025016965642307687, 8.879078571428576e-07
901.0, 0.002508652455877862, 8.818377142857148e-07
902.0, 0.0025039068490791895, 8.810835696428575e-07
903.0, 0.0025076402502879074, 8.837126000000005e-07
904.0, 0.0025020656754411764, 8.766117500000007e-07
905.0, 0.0024910271745454547, 8.820149740259722e-07
906.0, 0.002501087734981685, 8.798744285714288e-07
907.0, 0.0024980705209248556, 8.760534535714285e-07
908.0, 0.0024945393265009552, 8.728941571428574e-07
909.0, 0.0025003477493984964, 8.711241547619042e-07
911.0, 0.0025026816571299096, 8.741328571428573e-07
912.0, 0.0024965958852007637, 8.69870391071429e-07
913.0, 0.0025021329389312975, 8.788888571428571e-07
914.0, 0.002498752775954199, 8.705931590909074e-07
915.0, 0.0024955142187452475, 8.607861428571429e-07
916.0, 0.002498572914785276, 8.660934285714283e-07
917.0, 0.0024901289783783786, 8.603998750000012e-07
918.0, 0.0025049784325133686, 8.64435168831167e-07
919.0, 0.002497233831538462, 8.614844285714292e-07
920.0, 0.002482819764636015, 8.560368571428573e-07
921.0, 0.002495794797407407, 8.539209333333335e-07
922.0, 0.002489169414222649, 8.466456666666674e-07
923.0, 0.002501573060133843, 8.429426363636339e-07
924.0, 0.0024962397595677237, 8.519814285714284e-07
925.0, 0.00248244076905838, 8.410911428571426e-07
926.0, 0.0024856797807692316, 8.428251142857146e-07
927.0, 0.0024804916414711354, 8.41043428571428e-07
928.0, 0.0024859497656285175, 8.357071298701275e-07
929.0, 0.002487110087142857, 8.35835892857143e-07
930.0, 0.0024782505235135133, 8.312521428571432e-07
931.0, 0.0024833100837523465, 8.326419499999996e-07
932.0, 0.0024691201751625234, 8.319186000000001e-07
933.0, 0.002478709562857143, 8.263044285714288e-07
934.0, 0.0024689603010447756, 8.242975833333334e-07
935.0, 0.002454482176296296, 8.127644285714283e-07
936.0, 0.0024669891726515148, 8.155475714285715e-07
937.0, 0.002465633552977099, 8.168715666666669e-07
938.0, 0.0024535913858237555, 8.123212499999994e-07
939.0, 0.002468379987429644, 8.142544892857135e-07
940.0, 0.0024689418160836495, 8.06583714285715e-07
941.0, 0.002450925233435114, 8.040534285714286e-07
942.0, 0.0024407514413953483, 7.949253000000003e-07
943.0, 0.002428970737739463, 7.823539350649321e-07
944.0, 0.002445626638134329, 7.89137142857143e-07
945.0, 0.002434878374925373, 7.807316047619053e-07
946.0, 0.00243656322244898, 7.841206233766215e-07
947.0, 0.0024310618926053637, 7.846946285714286e-07
948.0, 0.0024433533408286245, 7.865136499999999e-07
949.0, 0.0024366966754727796, 7.791224285714288e-07
950.0, 0.0024082817195019155, 7.724351785714278e-07
951.0, 0.0024344440589189184, 7.70222975e-07
953.0, 0.0024302555466666665, 7.621636883116858e-07
954.0, 0.00242967366728972, 7.615134545454521e-07
955.0, 0.0024182016842857136, 7.501629000000003e-07
956.0, 0.0024299041782417574, 7.516671428571427e-07
957.0, 0.002422530322238806, 7.474003035714277e-07
958.0, 0.0024269045241698843, 7.41748257575755e-07
959.0, 0.00241703969376673, 7.429533392857133e-07
960.0, 0.0024125268969731792, 7.355238333333332e-07
961.0, 0.002401616224100719, 7.27689857142857e-07
962.0, 0.002398741810940171, 7.255146785714298e-07
963.0, 0.002406539736683417, 7.230529000000001e-07
964.0, 0.0023831572737093693, 7.169072374999998e-07
965.0, 0.002375668780526315, 7.10130288571429e-07
966.0, 0.002372804669213483, 7.112768857142859e-07
967.0, 0.0023616233096911193, 7.012898142857143e-07
968.0, 0.0023771531749077488, 7.003869464285707e-07
969.0, 0.0023643158177820266, 6.948088750000002e-07
970.0, 0.0023467870700000005, 6.882840142857147e-07
971.0, 0.002335378652768361, 6.826771428571433e-07
972.0, 0.002338617231268657, 6.757928571428578e-07
974.0, 0.0023198596392233015, 6.666558750000007e-07
975.0, 0.0023122098268871594, 6.570708750000002e-07
976.0, 0.002302430493747572, 6.62882285714286e-07
977.0, 0.002303126738939394, 6.530967142857143e-07
978.0, 0.002288824920996169, 6.498660571428558e-07
979.0, 0.002287201504299065, 6.503875000000002e-07
980.0, 0.0022759088949132946, 6.401987142857144e-07
981.0, 0.0022660324017451518, 6.28861142857143e-07
982.0, 0.002250692984059591, 6.318236714285717e-07
983.0, 0.0022414610323135756, 6.283837403846161e-07
984.0, 0.0022529466565217393, 6.178322499999996e-07
985.0, 0.0022356994428571423, 6.098520571428573e-07
986.0, 0.002235574201878453, 6.085084857142858e-07
987.0, 0.002203853292452107, 5.962555428571431e-07
988.0, 0.002223155668556702, 5.904374285714289e-07
989.0, 0.002173150690952381, 5.78908017857143e-07
990.0, 0.0021831479754275095, 5.793727767857145e-07
991.0, 0.002188313741842105, 5.883814285714286e-07
992.0, 0.002197553471428571, 5.825218000000001e-07
993.0, 0.0021815933315384615, 5.745412857142858e-07
994.0, 0.00216899708758794, 5.748011500000002e-07
995.0, 0.002180619800232108, 5.694230000000002e-07
996.0, 0.0021751472097504797, 5.633943874999999e-07
997.0, 0.002180921578109162, 5.719772625e-07
998.0, 0.00221680852495549, 5.7239e-07
1000.0, 0.002185461659942748, 5.656647499999995e-07
1001.0, 0.002204705241033138, 5.644099999999995e-07
1002.0, 0.0021972827724951265, 5.634495124999999e-07
1003.0, 0.002173983792676311, 5.595553333333335e-07
1004.0, 0.0021964353060273966, 5.608252571428573e-07
1005.0, 0.0021826816719771867, 5.536825714285712e-07
1006.0, 0.0022022184704046243, 5.559513846153852e-07
1007.0, 0.0021898874864435948, 5.556871142857144e-07
1008.0, 0.0022184485734225625, 5.574533863636358e-07
1009.0, 0.00219456523, 5.490556249999999e-07
1010.0, 0.002200134667072243, 5.464544857142861e-07
1012.0, 0.0022145346374045803, 5.458771749999997e-07
1013.0, 0.0022055639727961165, 5.438283809523808e-07
1014.0, 0.0022102439742857144, 5.426241428571434e-07
1015.0, 0.002209686032030651, 5.373702678571437e-07
1016.0, 0.0022230090115549594, 5.407842000000004e-07
1017.0, 0.0022301109936178104, 5.397862142857142e-07
1018.0, 0.002237361366223909, 5.348909285714287e-07
1019.0, 0.002237757270372439, 5.345800151515138e-07
1020.0, 0.002230565962173913, 5.352754285714281e-07
1021.0, 0.002247291992195122, 5.314729749999999e-07
1022.0, 0.0022421892284942083, 5.287556071428567e-07
1023.0, 0.0022649990400000005, 5.306518464285714e-07
1024.0, 0.002246594063072407, 5.278863555555555e-07
1025.0, 0.00224484760618677, 5.272774999999999e-07
1026.0, 0.0022522388282889736, 5.185578714285715e-07
1027.0, 0.0022427069459848483, 5.095543142857146e-07
1028.0, 0.002268350498646616, 5.12399337662337e-07
1029.0, 0.0022605687937688437, 5.06944428571429e-07
1030.0, 0.002235950267451738, 4.933125285714289e-07
1031.0, 0.0022358442551308907, 4.900919749999993e-07
1032.0, 0.0022142728927586203, 4.783414714285715e-07
1033.0, 0.0022159385188826814, 4.6948136785714295e-07
1034.0, 0.00219884000772812, 4.605523285714289e-07
1035.0, 0.002179464044573643, 4.50242333333334e-07
1036.0, 0.0021743874022388055, 4.410636625e-07
1037.0, 0.0021465569674952193, 4.328636375000003e-07
1038.0, 0.0021259150935584417, 4.160200571428573e-07
1039.0, 0.0021121565577513707, 4.087088e-07
1040.0, 0.002111516071058601, 3.989461428571427e-07
1041.0, 0.0020799582985185187, 3.9372837500000027e-07
1042.0, 0.0020613221537911027, 3.852978452380951e-07
1043.0, 0.002039031727131783, 3.7334971428571434e-07
1044.0, 0.002024446212121212, 3.6297501785714267e-07
1045.0, 0.0020162532206451605, 3.583878571428573e-07
1046.0, 0.002000121004482758, 3.4923111538461594e-07
1047.0, 0.002007910006342412, 3.4159473749999975e-07
1048.0, 0.001964825418297873, 3.34496238095238e-07
1049.0, 0.001949343578656196, 3.233328714285715e-07
